open,high,low,close,volume,smoothed_data,macd_line,signal_line,histo
18840,18842,18750,18789,5051.0,18897.160551759822,90.9982448592782,105.37715151853102,-14.37890665925282
18790,19014,18780,18887,16538.0,18908.44834609102,50.99912225455046,69.12513177576324,-18.12600952121278
18890,19268,18781,19230,32232.0,19095.339758829705,118.99956095963717,102.3747510081657,16.624809951471462
19231,19355,19032,19325,27414.0,19474.88430636455,248.99978027492762,200.12477024615717,48.87501002877045
19328,19937,19291,19872,55736.0,19929.44312544966,351.9998899102211,301.3748497192148,50.62504019100629
19872,21258,19829,20908,70672.0,20518.73776859706,946.4210534413614,676.5581386297513,269.86291481161015
20908,20968,20720,20843,28584.0,20855.934565859494,1080.4021408482076,792.0414948402341,288.3606460079735
20866,20985,20209,20689,73631.0001,20903.03620485172,1070.7846678072056,872.0230490935646,198.76161871364093
20689,21141,20547,20749,69603.0,20895.609244009665,1066.9581940770877,975.6671053404356,91.29108873665211
20749,20861,20627,20755,60056.0,20730.379055229943,571.390492116574,605.4130480391694,-34.022555922595416
20755,21033,20727,20919,53958.0,20675.196675107258,628.146561819558,727.5108982194214,-99.36433639986342
20919,20963,20530,20685,55861.0,20763.115484438913,571.7499849546002,743.8647985129353,-172.11481355833507
20685,20749,20637,20697,32300.0,20777.168066173912,407.2668228662842,541.9585692415053,-134.6917463752211
20697,20720,20542,20688,40807.16,20784.317710702166,349.03611386282864,468.67297464440844,-119.6368607815798
20688,20946,20622,20880,28396.0,20801.59549560532,300.83428349079986,412.7669228165256,-111.93263932572575
20880,21012,20637,20834,34544.0,20809.555842909274,204.98603923104747,318.0380260989394,-113.05198686789191
20834,20918,20793,20844,13961.0,20852.29945005394,241.0263985953461,361.66302497087247,-120.63662637552636
20841,21390,20750,21048,46220.0,20931.13675793343,266.83770607103725,340.5998760288715,-73.76216995783426
21049,21216,21016,21080,25303.0,20982.962960656227,209.91371118977622,276.43830483740317,-66.52459364762694
21080,21081,20659,20789,246176.0002,21013.51610471409,145.08286730290274,180.96375933110954,-35.8808920282068
20788,21009,20596,20959,422889.9987,21056.34376594952,226.35687322260128,277.11109825820614,-50.75422503560486
20959,21366,20886,21277,465473.9989,21100.516168217746,216.19017386121413,257.10570443558134,-40.91553057436721
21277,21405,21032,21154,132568.9999,21130.678928328296,171.83696082246752,201.57285843882997,-29.73589761636245
21154,21260,20837,21090,52688.9999,21148.699929244773,130.9546354812628,153.9921937749658,-23.037558293703
21090,21190,21030,21103,28119.0,21155.076758891002,171.94196677997388,198.5164711342578,-26.57450435428393
21103,21208,21056,21188,21056.0,21146.112659680057,14.144074055711826,18.881349939673733,-4.737275883961907
21188,21541,21010,21146,297482.9996,21156.880035202495,7.035376347601414,13.799996637273562,-6.764620289672148
21146,21373,21053,21303,361530.9992,21189.106170678297,28.161188568185025,24.43050184252727,3.7306867256577547
21303,21365,21097,21104,223731.9989,21222.602257182607,21.693682399967656,19.05776739942904,2.635915000538617
21104,21338,21080,21231,40751.0,21265.95137381747,28.483567667277384,23.770383230809262,4.713184436468122
21231,21282,21201,21270,21223.0,21238.168791523014,34.905514075926476,39.59647317191525,-4.690959095988774
21272,21279,21136,21170,15197.0,21130.225585965847,-48.51391549548134,5.321222381432825,-53.83513787691417
21170,21598,20812,20997,231269.0006,20987.24824014346,-133.55295807026778,-53.47605310858797,-80.07690496167982
20999,21098,20374,20863,151592.9995,20786.391735558842,-278.5837641637045,-58.97803159736919,-219.6057325663353
20863,20897,20607,20640,47472.0,20693.57845200999,-198.00850601847196,-125.27427332824455,-72.73423269022742
